address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
2930 21st St,San Francisco,CA,94110,1295000,3144,0,NA,28,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095221871_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
112 Ripley St Apt 4,San Francisco,CA,94110,749000,570,1,1.0,11,Condo For Sale,"http://www.zillow.com/homes/for_sale/2097679426_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
625 Jarboe Ave,San Francisco,CA,94110,2395000,1945,4,2.5,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15162848_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2881 Mission St,San Francisco,CA,94110,4750000,10350,0,NA,20,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095130067_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
600 Eugenia Ave,San Francisco,CA,94110,1499000,1901,4,2.0,23,House For Sale,"http://www.zillow.com/homes/for_sale/15162462_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
35 Fair Ave,San Francisco,CA,94110,1600000,1990,0,NA,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095195204_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
19 Precita Ave,San Francisco,CA,94110,1599000,3826,0,NA,18,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095090795_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
(Undisclosed address),San Francisco,CA,94110,1750000,2660,0,NA,29,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095222050_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
19-23 PRECITA AVE,SAN FRANCISCO,CA,94110,1599000,3826,0,NA,15,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15159645_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
220 San Jose Ave,San Francisco,CA,94110,3798000,2820,4,4.0,23,House For Sale,"http://www.zillow.com/homes/for_sale/15180330_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
649 Andover St,San Francisco,CA,94110,1288000,1751,4,4.0,12,House For Sale,"http://www.zillow.com/homes/for_sale/15164233_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1736-1738 BRYANT ST,SAN FRANCISCO,CA,94110,4250000,4400,0,NA,26,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15148830_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
384 Fair Oaks St,San Francisco,CA,94110,2595000,2966,0,NA,15,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095064372_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3620 Cesar Chavez,San Francisco,CA,94110,8000000,NA,NA,NA,27,Lot/Land For Sale,"http://www.zillow.com/homes/for_sale/2095208297_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1738 Bryant St,San Francisco,CA,94110,1799000,1700,2,2.0,21,Condo For Sale,"http://www.zillow.com/homes/for_sale/2103180330_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1736 Bryant St,San Francisco,CA,94110,2450000,2700,4,3.0,25,Condo For Sale,"http://www.zillow.com/homes/for_sale/2103180331_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1543 Treat Ave,San Francisco,CA,94110,1598000,2520,0,NA,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095035437_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
884 Alabama St,San Francisco,CA,94110,849000,1176,3,1.0,92,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095974944_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
22 Newman St,San Francisco,CA,94110,1999999,2400,4,5.0,82,House For Sale,"http://www.zillow.com/homes/for_sale/15163520_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,961000,1064,NA,1.0,664,Foreclosure,"http://www.zillow.com/homes/for_sale/123839261_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,993,NA,1.0,40,Foreclosure,"http://www.zillow.com/homes/for_sale/127127503_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
400 Franconia St,San Francisco,CA,94110,2395000,4950,6,11.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/2099440337_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1250000,1668,2,1.0,543,Foreclosure,"http://www.zillow.com/homes/for_sale/122968286_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1180000,1319,NA,1.0,354,Foreclosure,"http://www.zillow.com/homes/for_sale/123244682_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
124-126 MULLEN AVE,SAN FRANCISCO,CA,94110,1500000,1980,NA,2.0,662,Foreclosure,"http://www.zillow.com/homes/for_sale/15160543_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1320000,2179,4,3.0,438,Foreclosure,"http://www.zillow.com/homes/for_sale/125436669_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2930-2934 21ST ST,SAN FRANCISCO,CA,94110,1295000,3144,4,4.0,58,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15145825_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,2330000,4170,NA,3.0,305,Foreclosure,"http://www.zillow.com/homes/for_sale/125442960_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,2500,NA,2.0,106,Foreclosure,"http://www.zillow.com/homes/for_sale/128591837_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,2600,NA,2.0,102,Foreclosure,"http://www.zillow.com/homes/for_sale/128591836_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,5100,NA,4.0,230,Foreclosure,"http://www.zillow.com/homes/for_sale/126876120_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1055,NA,2.0,33,Foreclosure,"http://www.zillow.com/homes/for_sale/128849647_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1400,NA,1.0,137,Foreclosure,"http://www.zillow.com/homes/for_sale/127213623_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1070000,1150,2,1.0,693,Foreclosure,"http://www.zillow.com/homes/for_sale/123078187_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1200000,1388,2,2.0,390,Foreclosure,"http://www.zillow.com/homes/for_sale/124823925_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1110000,1475,3,2.0,341,Foreclosure,"http://www.zillow.com/homes/for_sale/119122371_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1260000,1400,NA,1.0,315,Foreclosure,"http://www.zillow.com/homes/for_sale/125834471_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,625,NA,1.0,32,Foreclosure,"http://www.zillow.com/homes/for_sale/128849648_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2925-2926 Cesar Chavez St,San Francisco,CA,94110,989000,2664,0,2.0,36,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095306626_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
31-33 VALLEY ST,SAN FRANCISCO,CA,94110,3410000,4195,5,4.5,544,Foreclosure,"http://www.zillow.com/homes/for_sale/15183134_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1500000,1250,2,1.0,217,Foreclosure,"http://www.zillow.com/homes/for_sale/122756505_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,2630000,4565,NA,3.0,253,Foreclosure,"http://www.zillow.com/homes/for_sale/126077929_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
50 Patton St,San Francisco,CA,94110,1798000,2850,4,4.0,128,House For Sale,"http://www.zillow.com/homes/for_sale/15163486_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,1050,3,2.0,207,Foreclosure,"http://www.zillow.com/homes/for_sale/126912872_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2927 Folsom St,San Francisco,CA,94110,3200000,NA,9,NA,37,Foreclosure,"http://www.zillow.com/homes/for_sale/2130831075_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
141 Albion St,San Francisco,CA,94110,1995000,2066,3,4.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/122245328_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1694 York St,San Francisco,CA,94110,2795000,2828,4,3.5,50,House For Sale,"http://www.zillow.com/homes/for_sale/15160454_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3418 26th St Apt 2,San Francisco,CA,94110,950000,795,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/125309735_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
886 Alabama St,San Francisco,CA,94110,1299000,1535,4,2.0,98,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096042266_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3552-3558 20th St,San Francisco,CA,94110,1995000,3915,0,NA,106,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096141365_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
566 S Van Ness Ave Apt 1,San Francisco,CA,94110,950000,963,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/83152754_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
376 San Carlos St,San Francisco,CA,94110,2988000,2896,5,5.5,32,House For Sale,"http://www.zillow.com/homes/for_sale/15145698_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
390-392 FAIR OAKS ST,SAN FRANCISCO,CA,94110,2200000,2800,5,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15180297_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
512 Nevada St,San Francisco,CA,94110,1745000,NA,3,3.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15164018_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
880 Hampshire St,San Francisco,CA,94110,5245000,NA,8,7.0,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096354893_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2927-2929A Folsom St,San Francisco,CA,94110,3200000,4008,9,7.0,38,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095328604_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
882 Hampshire St,San Francisco,CA,94110,2995000,2600,4,4.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096549136_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
57 Bessie St,San Francisco,CA,94110,1290000,1165,3,2.0,173,Make Me Move,"http://www.zillow.com/homes/for_sale/15159868_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3024 25th St,San Francisco,CA,94110,2400000,2300,3,3.0,51,Make Me Move,"http://www.zillow.com/homes/for_sale/15152487_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
72 Alvarado St # 72A,San Francisco,CA,94110,2550000,2350,5,3.0,1140,Make Me Move,"http://www.zillow.com/homes/for_sale/15146691_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,988,NA,NA,151,Foreclosure,"http://www.zillow.com/homes/for_sale/127124186_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3526 24th St,San Francisco,CA,94110,1999000,2132,3,2.0,95,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096005219_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
816 Hampshire St # 0,San Francisco,CA,94110,2000000,2829,7,4.0,272,Make Me Move,"http://www.zillow.com/homes/for_sale/2098138353_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1439 S Van Ness Ave,San Francisco,CA,94110,1750000,2650,0,NA,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2102987336_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
45 Bartlett St Unit 410,San Francisco,CA,94110,1070000,925,2,2.0,47,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095444067_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
83 Coleridge St,San Francisco,CA,94110,1450000,1000,3,2.0,252,Make Me Move,"http://www.zillow.com/homes/for_sale/15160986_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
882 Moultrie St,San Francisco,CA,94110,3000000,1321,3,2.0,511,Make Me Move,"http://www.zillow.com/homes/for_sale/15164587_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
48 Nebraska St,San Francisco,CA,94110,1499000,1100,3,1.0,334,Make Me Move,"http://www.zillow.com/homes/for_sale/15162105_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
512 Shotwell St,San Francisco,CA,94110,3800000,3802,0,NA,116,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096237016_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
45 Bartlett St Unit 207,San Francisco,CA,94110,1139000,NA,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096969878_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
10 Roscoe St,San Francisco,CA,94110,1550000,NA,3,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15164482_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
11 Leese St,San Francisco,CA,94110,1449000,3064,0,NA,48,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2098612886_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
364 Richland Ave,San Francisco,CA,94110,2100000,1280,2,2.0,158,Make Me Move,"http://www.zillow.com/homes/for_sale/15164304_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
949 San Bruno Ave,San Francisco,CA,94110,1150000,1100,2,2.0,172,Make Me Move,"http://www.zillow.com/homes/for_sale/15151014_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
884-886 ALABAMA ST,SAN FRANCISCO,CA,94110,2148000,3500,6,3.0,56,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15150129_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2650 21st St,San Francisco,CA,94110,2995000,2600,4,4.0,30,House For Sale,"http://www.zillow.com/homes/for_sale/2102050327_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3027 25th St,San Francisco,CA,94110,5000000,4800,0,NA,45,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095422170_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1326 Utah St,San Francisco,CA,94110,1895000,3595,0,NA,74,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2099901370_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3590 20th St Apt 505,San Francisco,CA,94110,2695000,1839,3,3.0,173,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096898161_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
33 Prospect Ave,San Francisco,CA,94110,3000000,2844,5,3.0,365,Foreclosure,"http://www.zillow.com/homes/for_sale/15161048_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
111 Chestnut St Apt 411,San Francisco,CA,94111,1250000,1458,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/15064265_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
111 Chestnut St Apt 501,San Francisco,CA,94111,1499000,1532,2,2.0,25,Condo For Sale,"http://www.zillow.com/homes/for_sale/15064268_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
240 Lombard St Apt 439,San Francisco,CA,94111,800000,840,NA,NA,105,Foreclosure,"http://www.zillow.com/homes/for_sale/15064149_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
662 Clay St,San Francisco,CA,94111,12500000,23200,0,NA,42,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095392992_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
640 Davis St Unit 20,San Francisco,CA,94111,1935000,1362,2,2.0,49,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067210_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
733 Front St Unit 508,San Francisco,CA,94111,1625000,1459,2,2.0,272,Condo For Sale,"http://www.zillow.com/homes/for_sale/89237483_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
550 Davis St Apt 43,San Francisco,CA,94111,1830000,1471,3,2.0,114,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067288_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
111 Chestnut St Apt 503,San Francisco,CA,94111,1400000,1299,2,2.0,133,Condo For Sale,"http://www.zillow.com/homes/for_sale/15064270_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1063 Capitol Ave # 29,San Francisco,CA,94112,925000,1446,3,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/15189324_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
97 Lapham Way,San Francisco,CA,94112,815000,1400,2,1.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15177813_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
5201 Mission St,San Francisco,CA,94112,3200000,3667,0,NA,NA,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2146362149_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
167 Maynard St,San Francisco,CA,94112,499000,1400,3,1.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15166134_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
146 Naples St,San Francisco,CA,94112,595000,1125,4,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15167961_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
437 Amazon Ave,San Francisco,CA,94112,1049000,1936,4,3.5,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15176578_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
329 Chicago Way,San Francisco,CA,94112,688000,950,1,1.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/15178373_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
